datetime,LN,lai,Icsun,Icsh,laisun,laish,sunhgt,aAn,bAn,leaf,assim,assimSum,dvs
2017-09-20 00:00:00,6.003822686825982,0.0025222706332550084,0.0,0.0,0.00250642608634677,1.5844546908238416e-05,0.05,-1.6277813336254878,-1.6277813336254878,1.0,-0.00044341614595773805,0.6314417714051096,0.0012690894431935246
2017-09-20 01:00:00,6.007651774309711,0.0025222706332550084,0.000412609822112148,2.5524277607055516e-06,0.00250642608634677,1.5844546908238416e-05,0.05,-1.5273920965483463,-1.5274218830153532,1.0,-0.0004160696438746187,0.631025701761235,0.002562575499222494
2017-09-20 02:00:00,6.0114797664238555,0.0025222706332550084,0.000412609822112148,2.5524277607055516e-06,0.00250642608634677,1.5844546908238416e-05,0.05,-1.4997879574184776,-1.499817798540233,1.0,-0.00040855013214392073,0.630617151629091,0.0038627201604026383
2017-09-20 03:00:00,6.0152879362936895,0.0025222706332550084,0.000412609822112148,2.5524277607055516e-06,0.00250642608634677,1.5844546908238416e-05,0.05,-1.7031342398397338,-1.7031636968387363,1.0,-0.00046394272199213883,0.6301532089070989,0.005113483131921458
2017-09-20 04:00:00,6.018905362594343,0.0025222706332550084,0.000412609822112148,2.5524277607055516e-06,0.00250642608634677,1.5844546908238416e-05,0.05,-2.112027633123453,-2.1120564274765954,1.0,-0.0005753274190434555,0.6295778814880555,0.006269346994685217
2017-09-20 05:00:00,6.022510327714471,0.0025222706332550084,0.000412609822112148,2.5524277607055516e-06,0.00250642608634677,1.5844546908238416e-05,0.05,-2.130888035044385,-2.1309168018052143,1.0,-0.0005804650910890668,0.6289974163969664,0.007421096123738304
2017-09-20 06:00:00,6.026151564754961,0.0025222706332550084,0.000412609822112148,2.5524277607055516e-06,0.00250642608634677,1.5844546908238416e-05,0.05,-2.0747688838832525,-2.0747977334439938,1.0,-0.0005651779410415674,0.6284322384559248,0.008585164526018945
2017-09-20 07:00:00,6.029804153888779,0.0025222706332550084,0.05412858588865617,5.542517475413672e-05,0.002518485431912816,3.7852013421925575e-06,0.21145148903185462,-2.052585838682968,-2.0563933837731043,1.0,-0.0005591366707107532,0.627873101785214,0.009753321622657933
2017-09-20 08:00:00,6.033445390929269,0.0025222706332550084,0.2514811213157326,0.0001263261235386356,0.002520295897125038,1.974736129970421e-06,0.4142377508327244,-2.0571138507532774,-2.074789025348867,1.0,-0.0005603723379528835,0.6273127294472611,0.010917390024938575
2017-09-20 09:00:00,6.036996776551635,0.0025222706332550084,0.5460979991374935,0.00019159000864102746,0.002520870832252178,1.3998010028304884e-06,0.6039435021039131,-2.1698034038020926,-2.207912548234957,1.0,-0.00059107155306106,0.6267216578942001,0.012052609580850188
2017-09-20 10:00:00,6.040439827476518,0.0025222706332550084,0.8029208964622905,0.00022893815054405477,0.0025211264475161694,1.1441857388390375e-06,0.768154389840342,-2.2932630849762847,-2.3488948015221696,1.0,-0.000624703728950658,0.6260969541652495,0.013158706989766723
2017-09-20 11:00:00,6.043755638795003,0.0025222706332550084,0.959765478002488,0.00024488069646377467,0.002521244266578687,1.026366676321576e-06,0.8860697119105226,-2.4321223277385906,-2.4981572240551726,1.0,-0.0006625301579736387,0.6254344240072758,0.014235566091392
2017-09-20 12:00:00,6.0470110290696155,0.0025222706332550084,1.1000324183662298,0.00027095684102499117,0.0025212790913378964,9.915419171119787e-07,0.9303086877404957,-2.489320543878269,-2.5647686540171812,1.0,-0.0006781120107710016,0.6247563119965048,0.015299893191365991
2017-09-20 13:00:00,6.05047070408885,0.0025222706332550084,0.5657309340882033,0.00014434420525204791,0.002521244266578687,1.026366676321576e-06,0.8860697119105226,-2.2890085510983975,-2.3282631848842117,1.0,-0.0006235422484341341,0.6241327697480707,0.016410161436546486
2017-09-20 14:00:00,6.054075669208978,0.0025222706332550084,0.27016282755611476,7.703196959870647e-05,0.0025211264475161694,1.1441857388390375e-06,0.768154389840342,-2.111974396884583,-2.130911576837627,1.0,-0.0005753152080467651,0.623557454540024,0.017561910565599574
2017-09-20 15:00:00,6.057739243281369,0.0025222706332550084,0.6096182833667334,0.00021387511465420023,0.002520870832252178,1.3998010028304884e-06,0.6039435021039131,-1.9952283935649335,-2.0381325407005506,1.0,-0.0005435171324273071,0.6230139374075967,0.01873414654654043
2017-09-20 16:00:00,6.061433582037293,0.0025222706332550084,0.5501496495008632,0.0002763558243416951,0.002520295897125038,1.974736129970421e-06,0.4142377508327244,-1.9454451837326838,-1.9842735047700486,1.0,-0.0005299577205722741,0.6224839796870244,0.01991855441887975
2017-09-20 17:00:00,6.065107775171002,0.0025222706332550084,0.7179159812600713,0.0007351128441074976,0.002518485431912816,3.7852013421925575e-06,0.21145148903185462,-1.9694668841816407,-2.0199959010880892,1.0,-0.0005365137327453585,0.6219474659542791,0.021094858889833788
2017-09-20 18:00:00,6.068838071331864,0.0025222706332550084,0.15018997524882183,0.0009290837048968209,0.00250642608634677,1.5844546908238416e-05,0.05,-1.903877984420242,-1.9144664797343627,1.0,-0.0005186444363259774,0.6214288215179531,0.022295321801968318
2017-09-20 19:00:00,6.072638068419351,0.0025222706332550084,0.02805746790362604,0.00017356508772797748,0.00250642608634677,1.5844546908238416e-05,0.05,-1.7321993181709017,-1.7341985303674399,1.0,-0.00047186357196005006,0.620956957945993,0.023538574353569024
2017-09-20 20:00:00,6.0764669611785145,0.0025222706332550084,0.000412609822112148,2.5524277607055516e-06,0.00250642608634677,1.5844546908238416e-05,0.05,-1.5554656708555383,-1.5554954025847636,1.0,-0.00042371703220186834,0.6205332409137911,0.02482525627905493
